"kaupverd";"teg_eign";"svfn";"byggar";"efstah";"haednr";"fjibmhl";"fjmib";"lyfta";"birtm2";"fjhaed";"fjbkar";"fjsturt";"fjklos";"fjeld";"fjherb";"fjstof";"fjgeym";"matssvaedi";"undirmatssvaedi"
49000;"Einbýlishús";1400;"2014";1;1;1;1;0;218.1;1;1;2;2;1;3;2;2;630;0
42500;"Parhús";0;"1966";1;1;1;1;0;101;1;1;1;1;1;3;1;0;72;0
39500;"Íbúðareign";0;"1943";4;2;3;1;0;105.1;1;1;0;1;1;3;1;0;20;0
36000;"Íbúðareign";1400;"1965";2;2;3;1;0;157.3;2;1;1;1;1;3;1;0;600;0
37300;"Íbúðareign";0;"1954";4;3;3;1;0;82.8;2;0;1;1;1;2;1;2;20;0
29900;"Íbúðareign";0;"1944";2;0;3;1;0;73.6;1;1;0;1;1;2;1;0;90;2
47500;"Einbýlishús";0;"1980";1;1;1;1;0;251.4;2;1;2;2;1;7;2;0;160;0
56000;"Íbúðareign";1000;"2015";6;5;14;1;1;113.3;1;0;1;1;1;2;1;2;320;44
26900;"Íbúðareign";1000;"1979";7;3;25;1;1;72.8;1;1;0;1;1;2;1;0;320;0
33000;"Íbúðareign";0;"2000";6;6;21;1;1;100.9;1;1;0;1;1;2;1;0;140;0
23900;"Íbúðareign";0;"1938";2;1;3;1;0;50.6;1;0;1;1;1;1;1;1;90;12
44000;"Íbúðareign";1000;"1958";2;1;2;1;0;175.5;1;1;0;1;1;3;1;0;320;0
21000;"Íbúðareign";0;"1960";12;8;69;1;2;47.6;1;1;0;1;1;1;1;1;100;0
27000;"Íbúðareign";0;"1994";3;2;7;1;0;81.9;1;1;0;1;1;2;1;0;130;0
32600;"Íbúðareign";0;"1979";2;2;8;1;0;113;1;1;0;1;1;4;1;1;160;0
41999;"Íbúðareign";0;"1960";2;1;3;1;0;131.2;1;1;0;1;1;3;2;1;100;0
39400;"Einbýlishús";2000;"1981";1;1;1;1;0;191.2;1;1;1;1;1;4;1;0;2050;0
25000;"Einbýlishús";2000;"1955";1;1;1;1;0;88;1;1;0;1;1;2;2;1;2050;0
26000;"Raðhús";2000;"1960";2;1;1;1;0;171.3;2;1;0;2;1;4;1;0;2050;0
42500;"Einbýlishús";2000;"1984";1;1;1;1;0;183.5;1;1;0;1;1;4;1;0;2050;0
35700;"Einbýlishús";2000;"1982";1;1;1;1;0;191.8;1;1;1;2;1;4;1;0;2050;0
35000;"Raðhús";2000;"2005";1;1;5;1;0;156;1;1;1;1;1;4;1;1;2040;0
31700;"Parhús";2000;"1999";1;1;1;1;0;139.9;1;1;0;1;1;3;1;0;2040;0
57500;"Raðhús";0;"2006";2;1;1;1;0;209;2;1;1;2;1;3;1;2;130;0
26500;"Íbúðareign";0;"1974";4;0;7;1;0;90.1;1;0;1;1;1;2;1;0;150;22
32300;"Íbúðareign";0;"1961";4;2;29;1;0;102.8;1;1;0;1;1;3;1;2;283;0
23700;"Íbúðareign";0;"1961";4;4;16;1;0;77.2;1;1;0;1;1;2;1;1;283;0
25000;"Íbúðareign";0;"1975";3;3;16;1;0;93;1;1;0;1;1;2;1;0;150;24
31500;"Íbúðareign";1400;"1996";2;1;4;1;0;79.3;1;1;0;1;1;2;1;0;650;0
50000;"Einbýlishús";0;"1993";1;1;1;1;0;149.1;1;1;1;1;1;3;1;0;130;0
37500;"Íbúðareign";1000;"2015";5;2;27;1;1;113.6;1;1;1;1;1;2;1;0;351;0
25500;"Íbúðareign";1400;"1968";3;3;6;1;0;89.4;1;1;0;1;1;2;1;0;600;0
27200;"Íbúðareign";1400;"2001";3;1;14;1;0;94.3;1;1;0;1;1;2;1;0;640;0
58500;"Íbúðareign";0;"2002";2;1;2;1;0;199.3;1;1;0;1;1;3;1;0;180;64
55700;"Íbúðareign";0;"2014";9;5;91;1;6;131.6;1;0;1;1;1;2;1;0;90;46
24500;"Íbúðareign";1000;"1982";4;2;18;1;0;73.7;1;1;0;1;1;2;1;0;320;0
15485;"Íbúðareign";1400;"1946";2;1;2;1;0;31.4;1;1;0;1;1;1;1;0;660;0
28000;"Íbúðareign";0;"2004";4;4;18;1;1;84;1;1;0;1;1;2;1;0;180;0
37000;"Íbúðareign";1000;"1963";1;1;2;1;0;146.4;1;1;0;1;1;4;1;1;320;0
47500;"Íbúðareign";0;"2014";7;2;38;1;1;126.4;1;0;1;1;1;3;1;0;90;0
39500;"Íbúðareign";1300;"2004";4;2;13;1;1;116.4;1;1;0;1;1;2;1;0;510;0
40000;"Íbúðareign";1300;"1995";4;3;26;1;4;101.5;1;1;1;1;1;2;1;0;500;0
21000;"Íbúðareign";0;"1968";3;1;6;1;0;77.4;1;1;0;1;1;1;1;1;170;0
50500;"Íbúðareign";1000;"2007";3;3;6;1;0;163.3;1;1;1;1;1;3;1;1;350;0
31500;"Íbúðareign";0;"2006";4;4;24;1;0;84.6;1;1;0;1;1;2;1;0;270;0
31100;"Íbúðareign";0;"1965";4;1;9;1;0;81.5;1;1;1;1;1;2;1;0;72;0
44000;"Íbúðareign";0;"1968";3;2;6;1;0;139.1;1;1;1;1;1;3;2;1;280;0
29500;"Íbúðareign";1400;"1965";4;2;20;1;0;109.9;1;1;0;1;1;2;1;2;600;0
24500;"Íbúðareign";0;"1967";3;1;10;1;0;90.4;1;1;1;1;1;3;1;0;200;0
30500;"Íbúðareign";0;"1949";3;0;3;1;0;78.8;1;0;1;1;1;3;1;2;100;0
17600;"Íbúðareign";0;"1970";3;1;6;1;0;45.7;1;0;1;1;1;1;1;1;170;0
22500;"Íbúðareign";0;"1966";3;0;8;1;0;71.1;1;1;0;1;1;1;1;2;100;1
28500;"Íbúðareign";0;"2011";3;1;6;1;1;76.9;1;0;1;1;1;1;1;0;181;0
54500;"Raðhús";1400;"1984";1;1;1;1;0;172.9;1;1;1;2;1;4;2;0;650;0
55000;"Íbúðareign";0;"2014";9;1;36;1;2;103.5;1;1;0;1;1;1;1;0;20;52
35000;"Íbúðareign";0;"1949";3;1;3;1;0;99.6;1;1;0;1;1;2;2;1;100;0
26000;"Íbúðareign";0;"1957";3;0;4;1;0;62.4;1;1;1;1;1;1;1;0;11;0
26500;"Raðhús";2000;"1991";1;1;1;1;0;161.9;1;1;1;1;1;3;2;0;2040;0
39000;"Einbýlishús";2000;"1998";2;1;1;1;0;218.9;2;1;0;2;1;2;2;1;2040;0
23500;"Íbúðareign";0;"1948";2;0;3;1;0;70;1;0;1;1;1;2;1;0;100;0
31000;"Íbúðareign";0;"1984";4;3;7;1;0;105.9;2;1;0;1;1;2;1;1;220;0
38500;"Íbúðareign";1400;"1968";2;2;2;1;0;159.6;2;1;0;1;1;4;2;1;600;0
26500;"Íbúðareign";0;"1974";2;0;6;1;0;60.5;1;1;1;1;1;1;2;0;283;0
29340;"Íbúðareign";1000;"2015";6;3;27;1;1;64.9;1;0;1;1;1;1;1;1;300;104
26000;"Íbúðareign";6000;"1955";1;1;2;1;0;113.6;1;0;1;1;1;2;2;2;6030;0
25800;"Íbúðareign";0;"1944";3;2;6;1;0;68.3;1;1;0;1;1;1;1;1;80;0
36000;"Íbúðareign";0;"1974";9;6;45;1;1;117.3;1;1;0;1;1;3;2;2;283;0
25000;"Íbúðareign";1000;"1972";2;2;6;1;0;86.2;1;1;0;1;1;3;1;1;320;0
22900;"Íbúðareign";1000;"1969";2;0;4;1;0;60.1;1;1;0;1;1;2;1;0;320;0
45000;"Íbúðareign";0;"1984";6;5;21;1;1;118.3;1;1;1;1;1;2;2;1;85;0
32400;"Íbúðareign";0;"1948";4;1;8;1;0;77.7;1;1;1;1;1;2;1;0;72;0
19500;"Íbúðareign";1400;"1947";2;2;2;1;0;80.1;1;0;1;1;1;1;2;0;600;0
58500;"Raðhús";0;"2005";2;1;1;1;0;208.3;2;1;1;2;1;4;1;2;130;0
23400;"Íbúðareign";1400;"1995";2;1;2;1;0;62.4;1;1;0;1;1;1;1;0;620;0
42000;"Íbúðareign";1300;"2004";4;2;43;1;4;120.7;1;1;1;1;1;3;1;0;510;0
36000;"Íbúðareign";0;"1984";3;3;6;1;0;133.5;1;1;1;1;1;2;2;2;220;0
28500;"Íbúðareign";1400;"2005";3;3;17;1;0;103.9;1;1;1;1;1;3;1;1;630;0
20500;"Íbúðareign";1400;"1992";5;5;40;1;1;49.9;1;1;0;1;1;0;1;1;600;0
28500;"Íbúðareign";0;"1994";3;1;13;1;0;93;1;1;0;1;1;3;1;1;130;0
55500;"Raðhús";1604;"2008";2;1;1;1;0;244.2;2;1;1;2;1;4;1;0;820;0
34300;"Íbúðareign";1400;"2015";5;3;32;1;1;109.2;1;1;0;1;1;3;1;0;680;105
21500;"Íbúðareign";6000;"1958";1;1;2;1;0;92.6;2;1;0;1;1;2;1;1;6030;0
25750;"Íbúðareign";0;"1953";2;2;3;1;0;54.7;2;1;0;1;1;2;1;0;100;0
22000;"Íbúðareign";0;"1961";4;1;16;1;0;63.5;1;1;0;1;1;1;1;1;283;0
31000;"Íbúðareign";1400;"1968";1;0;2;1;0;129.4;1;1;0;1;1;3;2;1;600;0
37500;"Íbúðareign";0;"1990";10;4;46;1;2;112.1;1;0;1;1;1;2;1;1;200;0
31000;"Íbúðareign";0;"1964";4;1;12;1;0;103.9;1;1;0;1;1;3;1;2;91;28
52000;"Einbýlishús";1300;"1984";1;1;1;1;0;220.6;1;0;1;2;1;4;1;0;700;0
28900;"Íbúðareign";0;"2004";4;3;18;1;1;83.7;1;1;0;1;1;2;1;0;180;0
57000;"Raðhús";0;"2002";1;1;1;1;0;202.5;1;1;1;2;1;4;2;1;180;0
28700;"Íbúðareign";0;"1950";3;3;4;1;0;37.8;1;1;0;1;1;1;1;1;70;0
33400;"Íbúðareign";0;"1993";3;3;5;1;0;112.7;1;1;0;1;1;4;2;0;130;0
52000;"Raðhús";0;"1995";2;1;1;1;0;166.3;2;1;0;2;1;3;2;1;130;0
24850;"Íbúðareign";0;"1943";2;1;2;1;0;73.3;1;0;1;1;1;3;1;0;100;0
27300;"Íbúðareign";0;"1986";3;2;6;1;0;86.8;1;1;1;1;1;2;1;0;220;0
31000;"Íbúðareign";0;"1955";3;2;21;1;0;111.2;1;1;0;1;1;2;1;0;80;0
17000;"Íbúðareign";2000;"1973";2;1;4;1;0;87.3;1;1;0;1;1;2;1;0;2050;0
14300;"Íbúðareign";2000;"1959";2;2;2;1;0;111.9;1;1;0;1;1;2;2;1;2050;0
13500;"Íbúðareign";2000;"1980";3;3;8;1;0;73.4;1;1;0;1;1;2;1;0;2040;0
34800;"Íbúðareign";0;"1988";2;1;4;1;0;113;1;1;0;1;1;3;2;1;120;0
25850;"Íbúðareign";0;"1949";3;3;4;1;0;50.9;2;1;0;1;1;2;1;0;80;0
29500;"Íbúðareign";1100;"1994";4;1;26;1;1;119;1;0;1;1;1;1;1;1;400;0
25600;"Íbúðareign";0;"1990";9;5;34;1;1;49;1;0;1;1;1;1;1;1;90;0
54000;"Raðhús";0;"2005";2;1;1;1;0;185.7;2;1;0;2;1;3;1;1;180;0
37500;"Íbúðareign";0;"1967";4;3;13;1;0;92.2;1;1;0;1;1;3;1;1;72;0
39200;"Íbúðareign";1400;"2013";5;3;30;1;2;116.1;1;1;1;1;1;2;1;0;600;18
43200;"Íbúðareign";0;"1965";4;4;8;1;0;133.8;2;1;0;1;1;3;1;0;72;0
29200;"Íbúðareign";1604;"1999";2;1;10;1;0;84.1;1;1;0;1;1;3;1;1;840;0
47200;"Raðhús";0;"1991";1;1;1;1;0;119.8;1;0;1;1;1;2;1;0;100;103
26900;"Íbúðareign";1000;"2000";8;3;33;1;1;78.4;1;0;1;1;1;1;1;0;340;0
53500;"Raðhús";1300;"1978";2;1;1;1;0;194;1;1;0;1;1;3;1;0;500;0
25000;"Íbúðareign";1400;"1969";3;1;3;1;0;92.8;1;1;1;1;1;2;1;0;600;0
48000;"Íbúðareign";0;"2014";7;3;38;1;1;129.8;1;0;1;1;1;3;1;0;90;0
34900;"Íbúðareign";0;"1991";2;1;2;1;0;126.1;1;1;0;1;1;2;1;0;120;0
41000;"Íbúðareign";1400;"2015";2;2;2;1;0;140;1;1;1;2;1;4;1;1;630;0
22200;"Íbúðareign";0;"1973";3;3;11;1;0;87.4;1;1;1;1;1;2;1;0;160;0
29000;"Íbúðareign";0;"1974";7;2;40;1;1;132.3;2;1;1;2;1;4;2;0;161;0
25700;"Íbúðareign";0;"1949";2;0;3;1;0;69.7;1;1;0;1;1;3;1;1;80;0
24500;"Íbúðareign";0;"1975";4;4;8;1;0;98.6;1;1;0;1;1;1;2;1;150;22
23250;"Íbúðareign";6000;"2003";2;2;4;1;0;87.8;1;1;0;1;1;2;1;1;6080;0
23100;"Íbúðareign";6000;"2001";3;1;6;1;0;83.2;1;1;0;1;1;2;1;1;6080;0
27900;"Íbúðareign";2000;"2007";2;2;20;1;0;151.1;1;1;0;1;1;3;1;0;2040;0
60000;"Einbýlishús";1400;"1986";1;1;1;1;0;216;1;1;1;2;1;2;3;0;650;0
74000;"Íbúðareign";0;"2014";9;7;91;1;6;172.7;2;0;2;2;1;3;2;0;90;46
23000;"Íbúðareign";1400;"1959";3;2;10;1;0;87.8;1;1;0;1;1;3;2;1;600;0
14500;"Íbúðareign";1604;"1969";2;2;4;1;0;67.5;1;1;0;1;1;2;1;0;800;0
25700;"Íbúðareign";0;"1967";4;1;13;1;0;54.9;1;1;0;1;1;1;1;1;72;0
36500;"Íbúðareign";1400;"1958";3;1;3;1;0;132.9;2;1;0;1;1;2;1;0;600;0
22300;"Íbúðareign";0;"1973";3;3;6;1;0;73.2;1;1;0;1;1;1;1;0;170;0
32000;"Íbúðareign";0;"1942";2;1;2;1;0;80.6;1;1;0;1;1;2;1;0;90;0
63100;"Einbýlishús";1300;"1967";1;1;1;1;0;237.4;1;1;1;2;1;3;1;0;560;0
29600;"Íbúðareign";0;"1976";3;2;7;1;0;97;1;1;0;1;1;3;1;1;150;22
30000;"Íbúðareign";1400;"2002";2;1;4;1;0;94.9;1;1;0;1;1;2;1;1;640;0
24200;"Íbúðareign";1400;"1932";3;1;2;1;0;62.1;1;0;1;1;1;1;1;0;660;0
44800;"Íbúðareign";1000;"2015";5;1;27;1;1;144.8;1;1;1;1;1;3;1;0;351;0
92000;"Einbýlishús";0;"1982";2;1;1;1;0;322.8;3;1;1;2;1;5;3;0;72;0
32500;"Íbúðareign";1604;"1997";2;1;2;1;0;94.4;1;1;0;1;1;3;1;0;840;0
52300;"Íbúðareign";0;"1962";2;1;2;1;0;184.9;2;1;1;2;1;5;1;2;100;0
39500;"Íbúðareign";0;"1959";2;1;2;1;0;107.3;2;1;0;1;0;5;1;2;281;0
29000;"Íbúðareign";0;"1948";3;2;5;1;0;71.3;2;0;1;1;1;1;1;0;80;2
61900;"Íbúðareign";1300;"2015";4;4;9;1;1;167.5;1;1;1;2;1;3;1;1;550;0
39000;"Íbúðareign";1000;"2008";4;1;20;1;2;129.8;1;1;1;1;1;3;1;0;351;0
41400;"Íbúðareign";1300;"2015";4;2;9;1;1;120.1;1;1;1;1;1;2;1;1;550;0
18600;"Íbúðareign";1100;"1951";2;2;4;1;0;42.1;1;1;0;1;1;1;1;0;400;0
44900;"Íbúðareign";0;"1983";4;3;6;1;0;138.3;2;1;0;1;1;3;2;0;85;0
10300;"Íbúðareign";2000;"1980";3;3;8;1;0;68;1;1;0;1;1;2;1;0;2050;0
29600;"Raðhús";2000;"2006";1;1;1;1;0;135.4;1;0;1;1;1;2;1;1;2040;0
13666;"Íbúðareign";2000;"1976";2;2;6;1;0;64;1;1;0;1;1;1;1;1;2050;0
38500;"Íbúðareign";1300;"2015";4;3;32;1;2;114;1;1;1;1;1;3;1;0;500;0
39900;"Íbúðareign";1300;"2015";4;4;32;1;2;121.5;1;1;1;1;1;3;1;0;500;0
32000;"Íbúðareign";0;"1956";3;0;3;1;0;86.9;1;0;1;1;1;2;1;0;70;0
36000;"Íbúðareign";1100;"1994";4;1;26;1;1;101.8;1;0;1;1;1;1;1;1;400;0
38500;"Einbýlishús";0;"2002";1;1;1;1;0;257.7;1;1;0;2;1;6;1;1;290;0
36000;"Íbúðareign";0;"1926";4;2;6;1;0;82.4;1;0;1;1;1;2;1;0;20;0
20300;"Íbúðareign";0;"1978";3;2;7;1;0;55.1;1;1;0;1;1;1;1;1;160;0
52000;"Einbýlishús";1400;"2006";1;1;1;1;0;258.7;1;1;1;1;1;2;2;3;630;0
33800;"Íbúðareign";0;"1967";3;3;6;1;0;99.7;1;1;0;1;1;2;1;0;80;0
28700;"Íbúðareign";1400;"1998";2;1;2;1;0;79.4;1;0;1;1;1;2;1;1;650;0
34800;"Íbúðareign";1400;"2015";4;3;12;1;1;117.1;1;1;1;1;1;3;1;2;630;0
60000;"Einbýlishús";1400;"1978";1;1;1;1;0;376.9;2;1;2;3;1;10;1;0;600;0
27500;"Íbúðareign";0;"1956";4;3;25;1;0;103;1;1;0;1;1;2;1;0;100;1
63000;"Einbýlishús";0;"1968";1;1;1;1;0;241.1;2;1;2;3;1;6;1;0;170;0
41500;"Íbúðareign";1000;"1988";2;2;2;1;0;162.8;1;1;0;1;1;3;1;2;330;0
38000;"Íbúðareign";1000;"2005";3;2;29;1;1;115.4;1;1;0;1;1;3;1;0;351;0
16100;"Íbúðareign";1400;"1938";2;0;3;1;0;79.3;1;1;0;1;1;2;1;1;600;0
25100;"Íbúðareign";1400;"1992";5;2;40;1;1;61.2;1;1;0;1;1;1;1;1;600;0
28800;"Íbúðareign";1400;"1993";3;1;9;1;0;91.4;1;1;0;1;1;2;1;1;650;0
24500;"Íbúðareign";1400;"1967";4;3;14;1;0;93.2;1;1;1;1;1;3;1;0;600;0
25000;"Íbúðareign";1400;"1976";4;3;8;1;0;114.5;2;1;0;1;1;3;1;1;600;0
44500;"Íbúðareign";1000;"2015";5;5;27;1;1;139.7;1;0;0;0;0;0;0;0;351;0
23000;"Íbúðareign";1400;"1995";3;3;5;1;0;79.5;1;1;0;1;1;2;1;1;650;0
42000;"Íbúðareign";1000;"1986";3;2;7;1;0;164;2;1;1;2;1;3;1;0;330;0
35000;"Íbúðareign";1300;"2004";4;2;43;1;4;94.4;1;1;0;1;1;2;1;0;510;0
56000;"Íbúðareign";0;"1961";3;1;4;1;0;122.5;1;1;0;1;1;3;2;0;70;0
22900;"Íbúðareign";0;"1973";4;4;10;1;0;83;1;0;1;1;1;2;1;1;161;0
25800;"Íbúðareign";1400;"1960";2;2;4;1;0;94.5;1;1;0;1;1;2;1;2;600;0
22600;"Íbúðareign";0;"1943";3;2;6;1;0;54.3;1;0;1;1;1;1;1;1;72;3
46900;"Íbúðareign";0;"2014";9;4;91;1;6;125.7;1;0;1;1;1;2;1;0;90;46
42500;"Raðhús";0;"1987";2;1;2;1;0;189.6;2;1;1;2;1;3;2;1;200;0
30000;"Parhús";0;"1945";1;1;1;1;0;80.7;1;1;1;1;1;2;1;1;281;0
39000;"Íbúðareign";0;"1928";3;1;3;1;0;88.6;1;0;1;1;1;2;1;1;20;0
38000;"Íbúðareign";1000;"1997";3;1;6;1;0;132.2;1;1;1;1;1;3;1;0;330;0
37900;"Íbúðareign";1400;"2002";3;2;22;1;2;109.9;1;1;1;1;1;3;1;0;640;0
29500;"Íbúðareign";0;"2006";5;5;26;1;1;93.1;1;0;1;1;1;2;1;0;180;0
73500;"Einbýlishús";1000;"1982";2;1;1;1;0;288;3;1;2;3;1;6;1;2;320;0
54000;"Íbúðareign";0;"1961";3;1;4;1;0;134.5;1;1;0;1;1;3;2;2;100;0
36900;"Íbúðareign";0;"1993";9;6;51;1;2;95.7;1;0;1;1;1;2;1;1;150;0
30900;"Íbúðareign";0;"1962";2;0;3;1;0;79.5;1;1;1;1;1;2;1;0;100;0
34500;"Íbúðareign";0;"1930";3;2;4;1;0;85.6;1;0;1;1;1;2;1;0;20;25
27500;"Raðhús";2000;"1995";1;1;1;1;0;129.2;1;1;1;1;1;3;1;0;2050;0
12000;"Íbúðareign";2000;"1958";2;2;2;1;0;115.7;2;1;0;1;1;2;1;0;2050;0
38500;"Einbýlishús";2000;"1982";2;1;1;1;0;209.3;2;1;0;2;1;6;1;0;2040;0
17500;"Raðhús";2000;"1987";1;1;1;1;0;142.9;1;1;0;1;1;4;1;0;2040;0
40000;"Einbýlishús";2000;"1993";1;1;1;1;0;200.6;1;1;1;2;1;4;2;0;2040;0
23000;"Íbúðareign";1000;"1979";8;3;48;1;1;90;1;1;0;1;1;2;1;0;320;62
43500;"Íbúðareign";0;"1992";4;3;7;1;0;173;2;1;1;1;1;4;1;1;120;0
37900;"Íbúðareign";0;"1958";3;3;4;1;0;98.7;1;1;0;1;1;2;2;0;100;0
45000;"Íbúðareign";1000;"2015";5;2;10;1;1;103.3;1;0;1;1;1;2;1;2;320;44
44000;"Raðhús";1300;"1983";2;1;1;1;0;106.3;2;1;0;2;1;3;1;0;500;0
64250;"Íbúðareign";1400;"2015";5;5;72;1;6;154.9;1;1;0;1;1;3;1;0;600;18
41000;"Einbýlishús";1000;"1950";2;1;1;1;0;193.5;3;2;0;2;1;4;2;1;320;0
60000;"Íbúðareign";0;"1947";3;2;3;1;0;200.6;3;1;1;2;1;6;2;2;80;0
43100;"Íbúðareign";1000;"1996";7;7;24;1;1;131.8;1;1;1;1;1;5;2;0;330;0
29300;"Íbúðareign";1000;"1973";4;3;8;1;0;89.5;1;1;0;1;1;3;1;1;320;0
19400;"Íbúðareign";6000;"1972";3;1;27;1;0;82.5;1;1;0;1;1;2;1;1;6030;0
29700;"Íbúðareign";1400;"1978";4;4;9;1;0;137.8;1;1;0;1;1;3;1;1;600;0
34900;"Íbúðareign";1400;"2000";2;2;6;1;0;119;1;1;0;1;1;3;1;1;640;0
29900;"Íbúðareign";1400;"1972";3;3;6;1;0;104.7;1;1;1;1;1;2;1;1;600;0
66000;"Einbýlishús";1300;"1966";1;1;1;1;0;313.2;2;1;2;3;1;6;1;0;540;0
52000;"Raðhús";1400;"1971";2;1;1;1;0;225.2;2;1;1;2;1;5;3;1;600;0
36600;"Íbúðareign";1400;"1973";4;3;12;1;0;144.3;1;1;0;1;1;4;1;2;600;0
21000;"Íbúðareign";0;"1975";4;2;10;1;0;58.6;1;1;1;1;1;1;1;0;160;0
38600;"Íbúðareign";1000;"1968";2;1;3;1;0;142.9;1;1;0;1;1;3;1;0;320;0
33900;"Íbúðareign";1300;"2015";4;1;9;1;1;79.6;1;0;1;1;1;1;1;1;550;0
50000;"Einbýlishús";0;"1978";2;1;1;1;0;168;2;1;1;2;1;5;2;0;150;0
31400;"Íbúðareign";1400;"2001";3;3;14;1;0;94.1;1;1;0;1;1;2;1;0;640;0
29000;"Íbúðareign";1400;"2015";5;4;32;1;1;92.1;1;1;0;1;1;2;1;0;680;105
34500;"Íbúðareign";1000;"2003";4;1;24;1;1;91.2;1;1;1;1;1;2;1;0;340;0
56800;"Íbúðareign";1000;"2015";5;2;22;1;1;130.9;1;0;1;1;1;2;1;1;300;104
41000;"Einbýlishús";1000;"1968";1;1;1;1;0;136;1;1;0;1;1;4;2;0;300;0
31400;"Einbýlishús";2000;"2004";1;1;1;1;0;151.7;1;1;1;1;1;3;1;1;2040;0
30700;"Íbúðareign";0;"1977";3;3;6;1;0;78.9;1;1;0;1;1;2;1;0;80;0
34400;"Íbúðareign";1400;"2001";2;1;4;1;0;112.8;1;1;0;1;1;3;2;1;640;0
35700;"Íbúðareign";0;"1993";5;5;19;1;1;77.5;1;0;1;1;1;2;1;1;281;0
26500;"Íbúðareign";0;"1961";5;2;16;1;0;78.2;1;1;0;1;1;2;1;0;100;0
47500;"Íbúðareign";1300;"2008";3;2;18;1;3;124.6;1;1;1;1;1;3;1;1;510;49
17800;"Íbúðareign";6000;"1931";2;1;2;1;0;89.5;1;0;1;1;1;2;1;0;6020;0
29300;"Raðhús";6000;"1971";1;1;1;1;0;151.8;2;1;1;2;1;3;2;0;6030;0
28500;"Íbúðareign";0;"1988";3;1;8;1;0;92.4;1;1;0;1;1;2;2;1;120;0
53250;"Íbúðareign";0;"1907";3;1;3;1;0;120.1;1;0;1;1;1;2;2;0;20;0
32000;"Íbúðareign";1000;"2004";12;5;46;1;2;94.7;1;0;1;1;1;2;1;0;340;0
42500;"Parhús";0;"1988";1;1;2;1;0;136.7;2;1;0;1;1;3;2;0;120;0
26800;"Íbúðareign";0;"1979";10;5;59;1;1;52.9;1;1;0;1;1;1;1;1;72;0
33000;"Íbúðareign";1100;"1984";8;3;29;1;1;85.8;1;1;0;1;1;2;1;0;400;0
25000;"Íbúðareign";0;"1975";3;3;16;1;0;93;1;1;1;1;1;2;1;0;150;24
54000;"Raðhús";1300;"1982";1;1;1;1;0;173.1;1;1;1;1;1;4;1;0;500;0
25500;"Íbúðareign";0;"1967";3;1;11;1;0;89.2;1;1;1;1;1;2;1;0;200;0
36000;"Íbúðareign";0;"2015";4;2;15;1;1;102.9;1;0;1;1;1;2;1;1;181;0
32500;"Íbúðareign";1300;"1978";3;1;6;1;0;130.7;1;1;0;1;1;3;1;0;500;0
32150;"Íbúðareign";0;"2002";3;1;17;1;1;106.4;1;1;0;1;1;2;1;0;180;0
28500;"Íbúðareign";0;"1948";3;3;4;1;0;68;1;1;0;1;1;3;1;2;80;2
39800;"Íbúðareign";1400;"2015";5;5;72;1;6;104.5;1;1;0;1;1;2;1;0;600;18
33700;"Íbúðareign";1000;"1996";9;5;32;1;1;106.3;1;1;1;1;1;4;1;1;330;0
35500;"Raðhús";2000;"2007";1;1;1;1;0;148.8;1;0;1;1;1;3;1;0;2040;0
42000;"Einbýlishús";2000;"1972";1;1;1;1;0;210.5;1;1;1;2;1;4;1;1;2050;0
23000;"Einbýlishús";2000;"1954";1;1;1;1;0;125.2;1;0;1;1;1;3;1;0;2040;0
27600;"Íbúðareign";0;"1976";3;3;7;1;0;95.3;1;1;0;1;1;3;1;0;150;22
27600;"Íbúðareign";0;"1956";3;0;7;1;0;79.9;1;1;0;1;1;1;1;1;72;0
37500;"Íbúðareign";1000;"1997";3;3;5;1;0;104.2;1;1;1;1;1;2;1;0;340;23
52500;"Einbýlishús";1604;"1980";1;1;1;1;0;184;1;1;0;2;1;4;1;0;800;0
36500;"Íbúðareign";0;"1948";4;2;8;1;0;119.9;1;1;0;1;1;2;1;0;80;0
38500;"Íbúðareign";0;"1983";3;3;5;1;0;110.9;1;1;1;1;1;3;1;0;280;0
17900;"Íbúðareign";0;"1971";4;3;10;1;0;56.7;1;0;1;1;1;1;1;1;161;0
32500;"Íbúðareign";0;"1918";2;0;3;1;0;81.5;1;1;0;1;1;2;1;0;31;0
27500;"Íbúðareign";0;"1962";3;2;7;1;0;57.2;1;1;1;1;1;1;1;0;11;0
33500;"Íbúðareign";1000;"2006";3;1;18;1;1;97.5;1;1;0;1;1;2;1;0;351;0
37500;"Íbúðareign";1000;"2004";3;3;27;1;0;120.7;1;1;0;1;1;3;1;1;350;0
35500;"Íbúðareign";0;"2003";3;2;6;1;1;119.1;1;1;0;1;1;3;1;1;180;0
60000;"Einbýlishús";1000;"2006";2;1;1;1;0;228.5;2;1;2;2;1;4;1;1;351;0
27500;"Einbýlishús";6000;"1923";2;2;1;1;0;171.4;2;0;1;2;2;3;2;2;6020;0
31000;"Íbúðareign";6000;"1965";2;2;2;1;0;163;3;1;0;1;0;8;1;0;6030;0
14000;"Íbúðareign";6000;"1945";2;2;2;1;0;120.7;2;1;0;1;1;3;1;2;6020;0
22500;"Íbúðareign";6000;"1990";3;2;15;1;0;106.2;1;1;0;1;1;3;1;0;6040;0
70000;"Einbýlishús";1000;"1972";1;1;1;1;0;273.5;2;1;1;2;1;4;2;0;320;0
36990;"Íbúðareign";1000;"2015";6;2;27;1;1;83.1;1;0;1;1;1;2;1;1;300;104
